satisfaction,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
0,1,34,1,1,1459,1,3,1,3,3,1,3,3,2,3,4,3,3,3,0,0.0
1,1,31,1,0,1695,5,4,5,4,3,5,4,2,2,5,4,3,2,4,0,0.0
0,1,57,1,0,1391,1,3,1,3,5,1,5,5,3,5,3,2,5,5,0,0.0
1,1,14,1,0,1646,5,4,5,4,4,5,4,4,5,2,5,4,5,4,39,32.0
1,1,28,1,0,1156,5,4,5,4,5,4,5,4,4,5,4,5,4,4,0,18.0
1,1,18,1,0,1796,5,4,5,4,3,5,3,3,3,4,5,5,5,3,85,82.0
0,1,50,1,0,1549,1,3,1,3,3,1,3,3,2,3,3,4,2,3,0,0.0
1,1,50,1,1,65,5,4,5,4,2,5,5,5,5,5,5,4,5,5,0,0.0
0,1,26,1,0,965,1,3,1,3,4,1,4,4,4,5,4,4,4,4,0,0.0
1,1,55,1,2,109,5,4,5,4,2,4,5,3,3,5,3,4,3,5,0,0.0
0,1,55,1,0,1647,1,3,1,3,5,1,5,5,5,3,4,3,5,5,0,0.0
0,1,48,1,0,714,1,3,1,3,4,1,4,4,3,2,3,2,4,4,0,4.0
0,1,47,1,0,1363,1,3,1,3,5,1,5,5,4,5,2,2,3,5,0,0.0
0,1,17,1,0,1052,1,3,1,3,5,1,5,5,5,5,2,4,2,5,0,0.0
0,1,48,1,0,1305,1,3,1,3,5,1,5,5,4,1,2,1,2,5,0,0.0
1,1,65,1,1,450,5,4,5,4,1,5,1,1,3,3,4,3,4,1,0,17.0
0,1,47,1,0,6811,1,3,1,4,1,3,3,3,3,3,5,3,2,3,0,0.0
0,1,31,1,0,4143,1,3,1,4,2,1,2,2,1,4,4,4,3,2,32,21.0
0,1,36,1,1,4057,1,3,1,4,2,1,2,2,2,4,2,1,3,2,0,0.0
0,1,40,1,0,4475,1,3,1,4,1,2,2,1,5,5,5,2,4,2,128,135.0
1,1,12,1,0,3615,5,4,5,4,3,5,3,3,3,2,5,4,4,3,0,2.0
1,1,55,1,0,2511,5,4,5,4,4,5,4,4,3,2,4,5,5,4,0,7.0
0,1,47,1,0,3678,1,3,1,4,2,1,2,2,2,1,4,2,4,2,0,0.0
1,1,8,1,0,4015,5,4,5,4,3,4,5,2,2,5,2,4,2,5,0,0.0
1,1,54,1,0,2487,5,4,5,4,2,5,2,2,3,2,5,4,5,2,31,34.0
0,1,67,1,0,4098,1,3,1,4,1,3,3,2,1,3,4,3,3,3,282,286.0
0,1,29,1,0,3651,1,3,1,4,1,3,3,3,2,3,4,3,4,3,0,0.0
1,1,21,1,0,3217,5,4,5,4,3,5,3,3,3,5,5,5,4,3,0,0.0
1,1,28,1,1,3637,5,4,5,4,4,5,3,4,4,5,4,3,5,4,22,2.0
1,1,24,1,0,3069,5,4,5,4,3,2,2,1,1,5,1,5,1,2,3,0.0
0,1,37,1,0,3039,1,3,1,4,1,1,1,4,3,3,4,1,3,1,0,0.0
0,1,42,1,0,3635,1,3,1,4,5,1,5,5,4,5,4,3,3,5,0,0.0
1,1,59,1,2,2239,5,4,5,4,1,5,2,1,5,5,4,3,4,1,2,0.0
1,1,9,1,0,3758,5,4,5,4,4,5,4,4,4,1,3,2,3,4,28,26.0
0,1,22,1,0,3143,1,3,1,4,4,1,1,4,3,5,3,2,3,4,0,0.0
1,1,7,1,0,3435,5,4,5,4,3,2,1,3,3,5,5,3,3,3,9,10.0
0,1,23,1,0,3437,1,3,1,4,3,1,3,3,2,2,4,1,3,3,0,0.0
1,1,17,1,0,3076,5,4,5,4,3,5,3,3,1,4,4,4,3,3,0,34.0
1,1,47,1,0,1807,5,4,5,4,3,5,3,3,4,4,4,3,4,3,0,3.0
0,1,31,1,0,3029,1,3,1,4,3,1,1,3,3,4,3,4,3,3,50,21.0
1,1,38,1,0,3594,5,4,5,4,4,3,3,3,3,5,3,1,3,2,0,3.0
1,1,32,1,2,2816,5,4,5,4,1,5,1,1,4,4,5,5,4,1,17,15.0
1,1,17,1,0,3377,5,4,5,4,5,4,5,3,3,5,3,4,3,3,8,0.0
0,1,57,1,0,3087,1,3,1,4,4,1,4,4,3,1,4,1,4,4,0,0.0
0,1,51,1,2,1619,1,3,1,4,2,4,4,2,2,1,2,2,2,3,0,0.0
0,1,58,1,0,2520,1,3,1,4,5,1,5,5,4,2,4,3,3,5,4,31.0
0,1,53,1,0,2428,1,3,1,4,4,1,3,4,4,3,4,2,3,4,0,0.0
0,1,17,1,1,2531,1,3,1,4,5,1,5,5,5,3,5,4,5,5,5,5.0
0,1,29,1,0,2602,1,3,1,4,1,1,1,1,1,3,5,5,1,1,0,0.0
0,1,22,1,1,3144,1,3,1,4,3,1,3,3,2,3,4,1,4,3,6,0.0
1,1,14,1,0,3273,5,4,5,4,5,5,4,1,1,5,5,3,1,5,8,12.0
0,1,50,1,0,3209,1,3,1,4,2,1,2,2,2,5,2,4,4,2,0,0.0
0,1,68,1,0,2398,1,3,1,4,4,1,4,4,2,4,2,4,4,4,2,0.0
1,1,37,1,0,2511,5,4,5,4,5,5,1,5,4,2,5,3,5,5,10,0.0
1,1,51,1,1,1223,5,4,5,4,2,4,4,5,5,5,5,4,5,5,86,95.0
1,1,64,1,0,1217,5,4,5,4,5,3,3,3,3,5,3,4,3,1,8,0.0
1,1,50,1,0,1184,5,4,5,4,4,5,3,4,5,3,4,4,4,4,68,82.0
0,1,65,1,0,2403,1,3,1,4,3,1,3,3,1,3,3,4,4,3,0,0.0
0,1,28,1,0,2229,1,3,1,4,2,1,2,2,4,2,2,1,4,2,0,0.0
0,1,58,1,0,2878,1,3,1,4,1,1,1,3,1,3,3,1,1,1,151,162.0
0,1,29,1,1,2828,1,3,1,4,1,1,1,4,1,2,3,1,1,1,181,168.0
1,1,18,1,0,2235,5,4,5,5,3,4,4,2,2,5,2,4,2,3,2,0.0
1,1,12,1,0,2403,5,4,5,5,4,5,4,4,1,5,4,3,5,4,0,0.0
1,1,48,1,0,1116,5,4,5,5,4,5,1,4,5,4,4,4,4,4,13,0.0
0,1,42,1,0,2068,1,3,1,4,5,1,2,5,3,5,3,4,3,5,2,0.0
0,1,35,1,0,1867,1,3,1,4,2,1,2,2,2,2,3,4,4,2,6,0.0
0,1,18,1,0,3008,1,3,1,4,4,1,4,4,3,5,3,1,1,4,1,0.0
1,1,60,1,0,1066,5,4,5,5,2,5,2,2,5,4,5,5,4,2,53,77.0
0,1,51,1,0,2370,1,3,1,4,1,1,1,1,3,5,3,4,4,1,0,0.0
0,1,70,1,0,2729,1,3,1,4,2,1,2,2,1,5,4,3,4,2,1,32.0
1,1,15,1,0,2033,5,4,5,5,4,5,3,4,3,2,1,3,2,4,0,0.0
1,1,29,1,0,2225,5,4,5,5,2,5,4,2,2,5,2,3,2,5,32,57.0
1,1,10,1,0,2342,5,4,5,5,5,5,5,5,5,4,5,3,4,5,0,0.0
1,1,69,1,0,1019,5,5,0,2,1,0,1,1,3,3,4,1,3,1,36,22.0
0,1,8,1,0,2656,1,3,1,4,4,1,2,4,2,2,4,3,3,4,0,0.0
1,1,17,1,0,1752,5,5,0,3,2,0,2,2,4,2,5,4,4,2,18,19.0
0,1,68,1,0,1946,1,3,1,4,3,1,4,3,5,1,5,1,2,3,0,7.0
0,1,43,1,0,2149,1,3,1,4,4,1,4,4,5,2,4,5,1,4,0,0.0
0,1,30,1,0,1779,1,3,1,4,4,1,4,4,2,1,4,2,4,4,9,16.0
0,1,23,1,0,2391,1,3,1,4,5,1,5,5,2,5,4,2,2,5,86,81.0
1,1,20,1,0,2077,5,5,0,3,5,0,1,5,5,3,4,3,5,5,15,9.0
0,1,14,1,0,2570,1,3,1,4,4,1,4,4,3,1,4,2,4,4,9,20.0
0,1,42,1,0,2598,1,3,1,4,3,1,2,3,3,3,3,4,3,3,14,17.0
1,1,38,1,1,2404,5,5,1,3,1,1,1,1,1,2,2,4,4,1,0,0.0
0,1,39,1,2,928,1,3,1,4,5,5,2,2,2,1,2,5,2,3,0,0.0
0,1,37,1,0,1687,1,3,1,4,2,1,4,2,1,3,2,1,4,2,0,0.0
1,1,57,1,2,957,5,5,2,1,2,5,4,3,3,2,3,4,3,3,0,0.0
1,1,20,1,0,1898,5,5,2,2,3,2,1,3,5,5,4,4,4,3,0,0.0
1,1,29,1,0,1946,5,5,2,2,2,2,2,2,3,5,4,3,5,2,0,0.0
0,1,37,1,0,2207,1,3,1,4,1,1,1,1,5,4,4,2,1,1,0,0.0
1,1,22,1,0,2488,5,5,3,3,4,3,2,4,2,2,3,3,5,4,0,4.0
0,1,67,1,2,854,1,3,1,4,3,4,3,1,1,1,3,2,1,4,24,8.0
0,1,37,1,0,2444,1,3,1,4,4,1,4,4,1,5,5,2,4,4,0,0.0
0,1,16,1,0,2182,1,3,1,4,3,1,3,3,4,3,2,4,4,3,0,0.0
0,1,29,1,0,2192,1,3,1,4,1,1,1,1,3,4,4,3,4,1,7,21.0
0,1,64,1,0,1844,1,3,1,4,2,1,2,2,1,3,4,1,3,2,0,0.0
0,1,34,1,0,1969,1,3,1,4,1,1,1,1,2,5,5,1,4,1,10,2.0
1,1,40,1,0,1703,5,5,3,4,5,3,5,5,3,2,4,4,5,5,0,14.0
0,1,38,1,0,1951,1,3,1,4,1,1,1,1,5,3,3,5,3,1,0,14.0
0,1,24,1,0,2567,1,3,1,4,5,1,5,5,4,5,4,1,3,5,0,0.0
0,1,14,1,0,2311,1,3,1,4,2,1,2,2,1,1,3,1,4,2,3,0.0
1,1,54,1,0,776,5,5,4,1,2,4,4,2,2,4,2,3,2,5,18,1.0
0,1,56,1,0,1780,1,3,1,4,1,1,1,1,3,4,4,3,4,1,0,0.0
0,1,11,1,0,2231,1,3,1,4,3,1,3,3,4,3,4,4,4,3,85,78.0
1,1,61,1,0,732,5,5,4,2,4,4,4,4,3,5,5,4,4,4,0,33.0
0,1,49,1,0,2217,1,3,1,4,4,1,4,4,2,3,4,5,3,4,19,4.0
1,1,53,1,0,726,5,5,4,2,5,5,5,2,2,4,2,5,2,3,0,0.0
1,1,68,1,1,722,5,5,4,3,2,4,2,2,3,5,5,3,4,2,7,0.0
0,1,25,1,0,2344,1,3,1,4,1,1,1,1,5,5,2,5,3,1,1,0.0
1,1,7,1,0,1980,5,5,4,4,2,5,4,2,2,4,2,4,2,5,43,36.0
0,1,21,1,0,1788,1,3,1,4,1,1,3,1,4,4,3,1,4,1,0,0.0
1,1,31,1,1,1734,5,5,4,4,3,4,3,3,1,4,1,3,2,3,0,0.0
0,1,27,1,0,2133,1,3,1,4,1,1,1,1,2,4,3,1,4,1,0,18.0
1,1,7,1,0,1905,5,5,4,4,2,4,2,2,4,4,4,3,4,2,0,0.0
1,1,47,1,0,679,5,5,4,5,4,5,4,3,3,4,3,3,3,3,12,0.0
1,1,35,1,0,1524,5,5,5,1,4,5,4,4,2,5,5,4,4,4,23,13.0
0,1,50,1,2,632,1,3,1,4,4,4,4,2,2,1,2,3,2,4,0,0.0
0,1,28,1,0,2305,1,3,1,4,3,1,3,3,4,2,2,5,2,3,26,19.0
1,1,68,1,0,641,5,5,5,1,3,5,3,3,5,4,5,4,5,3,6,0.0
1,1,56,1,0,618,5,5,5,1,4,5,4,1,1,5,1,5,1,5,0,0.0
1,1,21,1,0,1764,5,5,5,1,5,4,4,3,3,5,3,3,3,5,18,43.0
0,1,65,1,0,2138,1,3,1,4,3,1,3,3,5,2,2,3,2,3,4,4.0
1,1,10,1,0,1609,5,5,5,1,5,5,5,5,3,2,4,3,4,5,0,0.0
0,1,45,1,0,2038,1,3,1,4,3,1,3,3,1,4,2,5,3,3,0,0.0
0,1,69,1,1,2264,1,3,1,4,1,1,1,1,4,5,4,2,4,1,2,1.0
0,1,17,1,1,1658,1,3,1,4,4,1,4,4,3,4,2,5,2,4,20,14.0
0,1,35,1,0,2506,1,3,1,4,5,1,5,5,3,1,3,4,3,5,0,0.0
0,1,9,1,0,2329,1,3,1,4,1,3,3,3,1,3,4,3,1,3,151,164.0
1,1,29,1,0,1389,5,5,5,1,3,5,3,3,4,2,4,5,4,3,0,0.0
1,1,33,1,0,2190,5,5,5,1,2,4,5,2,2,5,2,3,2,4,30,41.0
0,1,50,1,1,2300,1,3,1,4,5,1,5,5,1,3,3,3,4,5,0,0.0
1,1,33,1,0,2182,5,5,5,1,4,5,4,4,3,2,4,3,5,4,7,12.0
0,1,43,1,0,2059,1,3,1,4,3,1,3,3,2,3,2,2,4,3,20,17.0
0,1,56,1,0,1276,1,3,1,4,1,1,1,1,3,2,3,3,3,1,0,0.0
1,1,36,1,0,1992,5,5,5,1,4,4,5,4,4,5,4,5,4,4,0,0.0
1,1,53,1,0,508,5,5,5,1,3,5,4,3,3,5,3,3,3,3,0,0.0
0,1,45,1,0,1607,1,3,1,4,4,1,4,4,3,3,3,5,5,4,116,86.0
0,1,41,1,1,1702,1,3,1,4,1,1,1,1,1,1,3,1,4,1,0,0.0
0,1,39,1,1,1999,1,3,1,4,2,1,1,2,2,4,3,3,4,2,0,4.0
0,1,49,1,0,2255,1,3,1,4,3,1,3,3,2,5,4,1,3,3,0,0.0
0,1,65,1,0,1362,1,3,1,4,3,1,3,3,2,4,2,4,3,3,0,0.0
0,1,29,1,0,1819,1,3,1,4,5,1,5,5,1,5,3,4,4,5,0,0.0
1,1,32,1,0,1222,5,5,5,1,3,5,5,2,2,5,2,5,2,4,1,0.0
1,1,23,1,0,1966,5,5,5,1,3,5,3,3,5,5,4,5,5,3,50,40.0
0,1,15,1,0,1648,1,3,1,4,3,1,3,3,1,5,4,2,4,3,0,0.0
1,1,51,1,0,515,5,5,5,1,3,5,3,3,4,2,5,4,4,3,0,0.0
0,1,60,1,0,2071,1,3,1,4,3,1,3,3,5,3,3,3,5,3,0,0.0
1,1,19,1,0,1906,5,5,5,1,2,5,4,1,1,5,1,5,1,4,31,23.0
0,1,22,1,2,1751,1,3,1,4,3,1,3,3,3,2,4,4,3,3,71,57.0
0,1,69,1,0,2297,1,3,1,4,2,1,2,2,5,5,4,4,5,2,22,15.0
0,1,66,1,0,1912,1,3,1,4,4,1,4,4,3,4,4,2,4,4,14,14.0
1,1,43,1,0,449,5,5,5,1,5,5,4,3,3,5,3,3,3,3,0,6.0
1,1,66,1,0,442,5,5,5,1,5,5,4,5,5,4,5,5,4,5,0,0.0
0,1,56,1,1,1616,1,3,1,4,5,1,5,5,4,4,5,3,5,5,27,21.0
0,1,70,1,0,2049,1,3,1,4,2,1,2,2,1,5,4,1,3,2,6,1.0
1,1,67,1,0,420,5,5,5,1,3,5,4,5,5,5,5,3,5,4,23,16.0
1,1,10,1,1,1337,5,5,5,1,3,5,3,3,4,3,5,5,4,3,26,18.0
0,1,7,1,0,2175,1,3,1,4,1,2,3,3,2,4,4,3,4,3,157,158.0
1,1,21,1,0,1918,5,5,5,1,4,5,4,4,2,1,3,4,3,4,28,20.0
0,1,26,1,0,1965,1,3,1,4,4,1,4,4,2,4,4,4,3,4,0,0.0
0,1,48,1,0,1434,1,3,1,4,1,1,1,1,1,1,4,4,3,1,1,0.0
0,1,8,1,0,1679,1,3,1,4,5,1,5,5,2,2,4,3,3,5,0,0.0
1,1,70,1,1,433,5,5,5,1,4,5,3,4,5,5,4,4,4,4,47,40.0
1,1,56,1,0,414,5,5,5,1,2,5,2,2,4,5,4,4,4,2,72,62.0
0,1,38,1,0,1496,1,3,1,4,4,1,4,4,4,4,1,3,1,4,0,0.0
1,1,31,1,0,1299,5,5,5,1,5,4,5,5,5,5,5,3,5,3,12,14.0
1,1,57,1,1,379,5,5,5,1,2,5,4,4,4,5,4,3,4,3,60,54.0
0,1,63,1,0,1869,1,3,1,4,2,1,2,2,2,2,2,1,3,2,3,3.0
0,1,50,1,0,1366,1,3,1,4,2,1,5,2,2,2,3,4,3,2,0,0.0
1,1,49,1,0,369,5,5,5,1,4,5,4,3,3,5,3,5,3,4,1,0.0
1,1,54,1,0,377,5,5,5,1,3,5,3,3,5,4,5,3,4,3,11,0.0
1,1,43,1,0,388,5,5,5,1,4,5,5,5,5,5,3,4,5,5,0,0.0
1,1,21,1,2,1639,5,5,5,1,4,5,4,4,3,3,4,5,5,4,17,13.0
0,1,52,1,0,1271,1,3,1,4,2,1,2,2,3,2,3,3,4,2,0,11.0
1,1,69,1,0,379,5,5,5,1,5,4,4,2,2,5,2,4,2,4,0,0.0
1,1,54,1,0,374,5,5,5,1,3,4,5,2,2,5,2,3,2,4,31,9.0
1,1,58,1,0,382,5,5,5,1,2,5,2,2,4,3,4,4,5,2,0,0.0
0,1,37,1,0,1937,1,3,1,4,5,1,5,5,4,4,3,4,4,5,30,26.0
1,1,60,1,0,334,5,5,5,1,3,5,3,3,5,5,4,3,4,3,8,4.0
1,1,17,1,0,1899,5,5,5,1,3,5,3,3,4,5,5,3,4,3,38,29.0
1,1,23,1,0,1647,5,5,5,1,2,4,4,2,2,5,2,4,2,4,0,0.0
1,1,59,1,0,351,5,5,5,1,4,5,4,4,4,5,4,4,4,3,0,18.0
1,1,61,1,0,347,5,5,5,1,1,5,1,1,3,5,4,3,4,1,0,0.0
1,1,29,1,0,1764,5,5,5,1,2,4,5,4,4,5,4,5,4,5,21,17.0
0,1,27,1,0,1333,1,3,1,4,4,1,4,4,2,5,4,4,4,4,67,59.0
1,1,41,1,2,345,5,5,5,1,1,5,1,1,3,4,5,4,4,1,2,0.0
0,1,40,1,0,1502,1,3,1,4,4,1,4,4,1,1,4,1,3,4,0,0.0
1,1,25,1,0,1960,5,5,5,2,4,5,1,4,5,3,5,4,5,4,0,0.0
1,1,41,1,0,1719,5,5,5,2,5,4,4,1,1,5,4,5,1,4,6,0.0
0,1,37,1,0,1709,1,3,1,4,2,1,2,2,1,4,5,3,1,2,0,0.0
0,1,22,1,0,1770,1,3,1,4,5,1,5,5,1,4,3,2,3,5,0,26.0
0,1,42,1,0,1635,1,3,1,4,2,1,2,2,1,1,3,2,4,2,46,67.0
0,1,24,1,0,1822,1,3,1,4,5,1,5,5,2,2,3,2,4,5,0,9.0
1,1,32,1,1,1469,5,5,5,2,5,5,5,5,5,5,4,1,2,5,0,4.0
0,1,59,1,1,1928,1,3,1,4,2,1,2,2,1,3,3,3,3,2,87,104.0
1,1,33,1,0,1695,5,5,5,2,3,3,4,2,2,5,2,4,2,4,0,10.0
0,1,8,1,1,1165,1,3,1,4,5,1,3,5,4,4,3,4,4,5,1,0.0
0,1,50,1,0,1731,1,3,1,4,3,1,3,3,3,2,4,3,4,3,0,3.0
0,1,39,1,0,1787,1,3,1,4,4,1,4,4,4,4,4,3,5,4,1,0.0
0,1,24,1,0,1660,1,3,1,4,3,1,3,3,1,4,4,1,4,3,82,72.0
1,1,14,1,1,1827,5,5,5,2,1,5,1,1,5,2,3,4,4,1,26,22.0
1,1,11,1,1,2064,5,5,5,2,4,5,4,4,5,5,3,3,4,4,6,0.0
0,1,61,1,0,875,1,3,1,4,4,1,4,4,5,4,3,3,4,4,0,0.0
0,1,33,1,1,1327,1,3,1,4,3,1,3,3,2,1,3,3,3,3,72,62.0
1,1,40,1,0,1754,5,5,5,2,2,5,2,2,4,5,5,5,5,2,0,13.0
1,1,67,1,0,234,5,5,5,2,3,5,4,3,3,5,2,4,3,5,0,0.0
0,1,26,1,0,1423,1,3,1,4,5,1,5,5,2,1,4,2,4,5,0,0.0
0,1,14,1,0,1811,1,3,1,4,5,1,5,5,4,5,3,4,4,5,75,70.0
0,1,14,1,0,1063,1,3,1,4,2,1,5,2,5,5,4,1,5,2,4,8.0
1,1,25,1,0,1441,5,5,5,2,4,5,4,4,3,3,4,3,5,4,67,56.0
0,1,43,1,0,1161,1,3,1,4,4,1,4,4,3,4,4,2,5,4,2,36.0
1,1,33,1,0,1711,5,5,5,2,4,4,2,1,1,5,1,3,1,3,15,33.0
0,1,25,1,0,1668,1,3,1,4,3,1,3,3,1,3,3,4,4,3,0,0.0
0,1,62,1,0,1271,1,3,1,4,2,1,2,2,2,2,3,4,3,2,0,0.0
1,1,42,1,1,67,5,5,5,2,3,5,4,4,4,5,4,4,4,5,0,2.0
1,1,38,1,0,2048,5,5,5,2,4,5,4,4,3,4,5,3,4,4,0,0.0
1,1,59,1,0,94,5,5,5,2,5,4,4,2,2,5,2,5,2,3,0,0.0
0,1,26,1,0,803,1,3,1,4,4,1,4,4,3,4,2,3,4,4,34,99.0
0,1,54,1,1,1076,1,3,1,4,2,1,2,2,1,2,4,2,3,2,0,0.0
0,1,32,1,1,1327,1,3,1,4,3,1,4,3,4,2,1,3,1,3,0,0.0
1,1,45,1,1,64,5,5,5,2,5,5,5,5,4,2,1,3,4,5,6,3.0
0,1,48,1,0,1618,1,3,1,4,1,1,1,1,4,1,1,4,2,1,1,0.0
0,1,10,1,0,1109,1,3,1,4,5,1,3,5,4,5,3,2,4,5,0,2.0
0,1,34,1,0,1566,1,3,1,4,2,1,2,2,4,3,4,3,4,2,0,0.0
1,1,58,1,0,459,5,5,5,2,1,5,1,1,3,5,1,5,4,1,49,69.0
0,1,46,1,0,3705,1,3,1,5,5,1,1,5,2,5,3,2,3,5,0,0.0
0,1,13,1,0,2864,1,3,1,5,5,1,5,5,3,3,1,1,1,5,0,0.0
0,1,62,1,0,2910,1,3,1,5,2,1,3,2,2,2,4,1,3,2,0,0.0
0,1,7,1,0,1843,1,3,1,5,4,1,4,4,1,2,3,4,2,4,0,0.0
1,1,10,1,0,2517,5,5,5,2,4,4,5,4,4,5,4,3,4,4,0,0.0
0,1,64,1,0,2087,1,3,1,5,1,1,3,1,5,3,2,4,3,1,4,0.0
0,1,21,1,0,2182,1,3,1,5,5,1,5,5,5,3,4,2,5,5,4,0.0
0,1,23,1,0,1936,1,3,1,5,4,1,4,4,1,1,5,3,1,4,0,13.0
0,1,12,1,0,2593,1,3,1,5,2,1,2,2,1,3,2,2,3,2,0,0.0
1,1,45,1,1,950,5,5,5,2,5,5,1,5,4,4,5,4,4,5,0,0.0
0,1,13,1,0,2255,1,3,1,5,5,1,5,5,5,2,1,3,2,5,8,5.0
1,1,58,1,2,917,5,5,5,2,4,4,4,2,2,5,4,4,2,5,11,0.0
0,1,45,1,1,1618,1,3,1,5,5,1,5,5,4,4,5,4,4,5,0,0.0
1,1,22,1,0,2304,5,5,5,2,4,5,4,4,2,3,5,4,5,4,2,0.0
1,1,30,1,0,2348,5,5,5,2,4,5,4,4,2,1,3,4,5,4,31,18.0
0,1,32,1,0,2443,1,3,1,5,1,3,5,4,2,2,3,5,4,5,138,150.0
0,1,63,1,0,2628,1,3,1,5,5,1,4,5,5,2,4,2,4,5,0,0.0
1,1,34,1,0,2595,5,5,5,2,2,5,2,2,4,2,4,4,4,2,47,31.0
0,1,39,1,0,2240,1,3,1,5,5,1,5,5,4,2,1,2,1,5,13,8.0
1,1,13,1,2,2113,5,5,5,2,1,5,1,1,1,4,2,4,3,1,10,18.0
1,1,30,1,0,1785,5,5,5,2,5,5,5,5,5,5,5,4,5,5,0,0.0
0,1,64,1,0,1558,1,3,1,5,2,1,2,2,5,5,4,2,2,2,24,18.0
0,1,67,1,0,1855,1,3,1,5,1,1,1,1,4,5,2,4,3,1,18,4.0
0,1,44,1,0,2193,1,3,1,5,1,1,1,1,2,1,5,5,3,1,20,8.0
0,1,50,1,1,1765,1,3,1,5,2,1,2,2,2,4,1,2,3,2,42,30.0
1,1,43,1,0,525,5,5,5,2,4,4,4,4,4,5,4,4,4,4,0,0.0
1,1,33,1,0,1937,5,5,5,2,3,5,3,3,4,4,5,3,5,3,91,82.0
1,1,28,1,0,1814,5,5,5,2,4,5,4,1,1,5,1,4,1,5,23,16.0
1,1,70,1,0,450,5,5,5,2,2,5,2,2,5,3,4,3,4,2,7,3.0
0,1,45,1,0,2265,1,3,1,5,1,1,1,2,5,4,2,1,2,1,219,224.0
1,1,59,1,1,412,5,5,5,2,5,5,5,5,5,3,4,5,5,5,0,0.0
1,1,20,1,2,1635,5,5,5,2,4,5,4,4,5,4,4,5,5,4,0,0.0
1,1,56,1,0,384,5,5,5,2,1,5,1,1,3,2,5,4,5,1,0,14.0
0,1,40,1,0,1167,1,3,1,5,4,1,2,4,3,4,1,3,5,4,0,0.0
1,1,24,1,1,1800,5,5,5,2,3,5,3,3,5,2,5,3,5,3,0,0.0
0,1,27,1,1,1879,1,3,1,5,4,1,2,4,3,3,1,4,2,4,0,37.0
0,1,31,1,0,1799,1,3,1,5,3,1,1,3,3,2,2,1,2,3,26,26.0
0,1,65,1,2,318,1,3,1,5,3,4,3,4,4,1,4,5,4,3,0,0.0
1,1,49,1,0,266,5,5,5,2,3,5,3,3,4,4,5,3,5,3,39,37.0
1,1,54,1,1,282,5,5,5,3,1,5,1,1,4,1,3,3,3,1,117,121.0
0,1,8,1,0,1677,1,3,1,5,3,1,3,3,2,4,2,4,1,3,0,0.0
0,1,18,1,1,1708,1,3,1,5,4,1,4,4,4,3,2,1,4,4,11,28.0
1,1,67,1,0,1054,5,5,5,3,1,5,1,1,1,4,5,1,2,1,0,0.0
1,1,20,1,0,1738,5,5,5,3,4,4,4,3,3,5,1,4,3,3,1,0.0
0,1,57,1,0,1779,1,3,2,1,1,2,1,1,4,1,1,3,1,1,0,16.0
0,1,70,1,0,2304,1,3,2,2,3,2,3,3,1,3,2,3,3,3,0,23.0
0,1,63,1,0,1706,1,3,2,2,5,2,5,5,3,1,3,5,1,5,6,0.0
0,1,14,1,0,1859,1,3,2,2,3,2,3,3,5,3,5,4,5,3,1,0.0
0,1,54,1,1,1848,1,3,2,2,4,2,4,4,5,4,2,4,4,4,0,0.0
1,1,31,1,0,2122,5,5,5,3,4,5,4,4,3,1,4,5,2,4,1,8.0
1,1,35,1,0,3879,5,5,5,3,1,5,1,1,5,2,3,4,5,1,0,0.0
1,1,21,1,0,3981,5,5,5,3,3,5,3,3,4,5,4,5,5,3,0,0.0
0,1,63,1,0,3313,1,3,2,3,4,2,4,4,4,4,4,3,4,4,0,0.0
0,1,64,1,2,1789,1,3,2,3,1,3,4,1,1,2,1,4,1,2,0,0.0
0,1,17,1,0,2305,1,3,2,3,3,2,3,3,3,5,3,1,3,3,90,83.0
0,1,35,1,0,1883,1,3,2,3,4,2,5,4,2,4,3,4,4,4,0,4.0
1,1,28,1,0,1624,5,5,5,3,1,5,1,1,3,3,4,4,5,1,0,0.0
1,1,38,1,0,1727,5,5,5,3,4,3,4,5,5,5,1,4,5,4,0,0.0
1,1,38,1,0,1760,5,5,5,3,5,5,4,1,1,5,1,3,1,3,0,0.0
0,1,51,1,0,2268,1,3,2,3,5,2,5,5,4,5,4,4,4,5,0,1.0
0,1,45,1,1,2289,1,3,2,3,1,2,1,1,2,4,3,1,4,1,6,7.0
1,1,20,1,1,2281,5,5,5,3,2,4,4,4,4,5,4,4,4,4,0,0.0
1,1,63,1,1,360,5,5,5,3,3,4,4,4,4,5,1,3,4,5,17,0.0
0,1,19,1,0,3957,1,3,2,4,1,2,1,1,3,5,3,1,4,1,3,5.0
0,1,54,1,0,2676,1,3,2,4,3,2,3,3,4,5,4,2,4,3,27,4.0
1,1,12,1,0,3122,5,5,5,3,5,5,5,4,4,5,4,5,4,4,0,4.0
1,1,16,1,0,2558,5,5,5,3,5,4,4,4,4,5,4,5,4,4,36,32.0
0,1,62,1,0,2481,1,3,2,4,1,2,1,1,3,4,4,3,4,1,0,3.0
0,1,63,1,1,1764,1,3,2,4,3,2,3,3,2,4,4,2,3,3,0,0.0
1,1,67,1,0,512,5,5,5,3,5,5,3,5,4,4,4,3,5,5,0,0.0
